Sumber Rejo;Pandaan;Kelurahan
Tawang Rejo;Pandaan;Kelurahan
Tunggul Wulung;Pandaan;Kelurahan
Wedoro;Pandaan;Kelurahan
Ampelsari;Pasrepan;Kelurahan
Cengkrong;Pasrepan;Kelurahan
Galih;Pasrepan;Kelurahan
Jogorepuh;Pasrepan;Kelurahan
Klakah;Pasrepan;Kelurahan
Lemahbang;Pasrepan;Kelurahan
Mangguan;Pasrepan;Kelurahan
Ngantungan;Pasrepan;Kelurahan
Pasrepan;Pasrepan;Kelurahan
Petung;Pasrepan;Kelurahan
Poh Gading;Pasrepan;Kelurahan
Poh Gedang;Pasrepan;Kelurahan
Rejosalam;Pasrepan;Kelurahan
Sapulante;Pasrepan;Kelurahan
Sibon;Pasrepan;Kelurahan
Tambakrejo;Pasrepan;Kelurahan
Tempuran;Pasrepan;Kelurahan
Logowok;Pohjentrek;Kelurahan
Paras Rejo;Pohjentrek;Kelurahan
Pleret;Pohjentrek;Kelurahan
Sukorejo;Pohjentrek;Kelurahan
Sungi Kulon;Pohjentrek;Kelurahan
Sungi Wetan;Pohjentrek;Kelurahan
Susukan Rejo;Pohjentrek;Kelurahan
Tidu;Pohjentrek;Kelurahan
Warung Dowo;Pohjentrek;Kelurahan
Bulukandang;Prigen;Kelurahan
Candi Wates;Prigen;Kelurahan
Dayurejo;Prigen;Kelurahan
Gambiran;Prigen;Kelurahan
Jatiarjo;Prigen;Kelurahan
Ketanireng;Prigen;Kelurahan
Ledug;Prigen;Kelurahan
Lumbang Rejo;Prigen;Kelurahan
Pecalukan;Prigen;Kelurahan
Prigen;Prigen;Kelurahan
Sekarjoho;Prigen;Kelurahan
Sukolelo;Prigen;Kelurahan
Sukoreno;Prigen;Kelurahan
Watuagung;Prigen;Kelurahan
Capang;Purwodadi;Kelurahan
Cowek;Purwodadi;Kelurahan
Dawuhan Sengon;Purwodadi;Kelurahan
Gajah Rejo;Purwodadi;Kelurahan
Gerbo;Purwodadi;Kelurahan
Jatisari;Purwodadi;Kelurahan
Lebak Rejo;Purwodadi;Kelurahan
Parerejo;Purwodadi;Kelurahan
Pucang Sari;Purwodadi;Kelurahan
Purwodadi;Purwodadi;Kelurahan
Semut;Purwodadi;Kelurahan
Sentul;Purwodadi;Kelurahan
Tambak Sari;Purwodadi;Kelurahan
Bakalan;Purwosari;Kelurahan
Cendono;Purwosari;Kelurahan
Karang Rejo;Purwosari;Kelurahan
Kayoman;Purwosari;Kelurahan
Kertosari;Purwosari;Kelurahan
Martopuro;Purwosari;Kelurahan
Pager;Purwosari;Kelurahan
Pucangsari;Purwosari;Kelurahan
Purwosari;Purwosari;Kelurahan
Sekar Mojo;Purwosari;Kelurahan
Sengon Agung;Purwosari;Kelurahan
Sukodermo;Purwosari;Kelurahan
Sumber Rejo;Purwosari;Kelurahan
Sumber Suko;Purwosari;Kelurahan
Tejowangi;Purwosari;Kelurahan
Jangjangwulung;Puspo;Kelurahan
Jimbaran;Puspo;Kelurahan
Keduwung;Puspo;Kelurahan
Kemiri;Puspo;Kelurahan
Palang Sari;Puspo;Kelurahan
Puspo;Puspo;Kelurahan
Pusung Malang;Puspo;Kelurahan
Arjosari;Rejoso;Kelurahan
Jarangan;Rejoso;Kelurahan
Karang Pandan;Rejoso;Kelurahan
Kawis Rejo;Rejoso;Kelurahan
Kedung Bako;Rejoso;Kelurahan
Kemantren Rejo;Rejoso;Kelurahan
Ketegan;Rejoso;Kelurahan
Manik Rejo;Rejoso;Kelurahan
Pandan Rejo;Rejoso;Kelurahan
Patuguran;Rejoso;Kelurahan
Rejoso Kidul;Rejoso;Kelurahan
Rejosolor;Rejoso;Kelurahan
Sadeng Rejo;Rejoso;Kelurahan
Sambirejo;Rejoso;Kelurahan
Segoro Puro;Rejoso;Kelurahan
Toyaning;Rejoso;Kelurahan
Geneng Waru;Rembang;Kelurahan
Kalisat;Rembang;Kelurahan
Kanigoro;Rembang;Kelurahan
Kedung Banteng;Rembang;Kelurahan
Krengih;Rembang;Kelurahan
Mojoparon;Rembang;Kelurahan
Orobulu;Rembang;Kelurahan
Oroombo Kulon;Rembang;Kelurahan
Oroombo Wetan;Rembang;Kelurahan
Pajaran;Rembang;Kelurahan
Pandean;Rembang;Kelurahan
Pejangkungan;Rembang;Kelurahan
Pekoren;Rembang;Kelurahan
Rembang;Rembang;Kelurahan
Siyar;Rembang;Kelurahan
Sumber Glagah;Rembang;Kelurahan
Tampung;Rembang;Kelurahan
Candi Binangun;Sukorejo;Kelurahan
Curah Rejo;Sukorejo;Kelurahan
Dukuh Sari;Sukorejo;Kelurahan
Glagah Sari;Sukorejo;Kelurahan
Gunting;Sukorejo;Kelurahan
Kalirejo;Sukorejo;Kelurahan
Karangsono;Sukorejo;Kelurahan
Kenduruan;Sukorejo;Kelurahan
Lecari;Sukorejo;Kelurahan
Lemahbang;Sukorejo;Kelurahan
Mojotengah;Sukorejo;Kelurahan
Ngadimulyo;Sukorejo;Kelurahan
Pakukerto;Sukorejo;Kelurahan
Sebandung;Sukorejo;Kelurahan
Sukorame;Sukorejo;Kelurahan
Sukorejo;Sukorejo;Kelurahan
Suwayuwo;Sukorejo;Kelurahan
Tanjungarum;Sukorejo;Kelurahan
Wonokerto;Sukorejo;Kelurahan
Baledono;Tosari;Kelurahan
Kandangan;Tosari;Kelurahan
Mororejo;Tosari;Kelurahan
Ngadiwono;Tosari;Kelurahan
Podokoyo;Tosari;Kelurahan
Sedaeng;Tosari;Kelurahan
Tosari;Tosari;Kelurahan
Wonokitri;Tosari;Kelurahan
Andono Sari;Tutur;Kelurahan
Blarang;Tutur;Kelurahan
Gendro;Tutur;Kelurahan
Kali Pucang;Tutur;Kelurahan
Kayu Kebek;Tutur;Kelurahan
Ngadirejo;Tutur;Kelurahan
Ngembal;Tutur;Kelurahan
Pungging;Tutur;Kelurahan
Sumber Pitu;Tutur;Kelurahan
Tlogosari;Tutur;Kelurahan
Tutur;Tutur;Kelurahan
Wonosari;Tutur;Kelurahan
Bandaran;Winongan;Kelurahan
Gading;Winongan;Kelurahan
Jeladri;Winongan;Kelurahan
Kandung;Winongan;Kelurahan
Karang Tengah;Winongan;Kelurahan
Kedung Rejo;Winongan;Kelurahan
Lebak;Winongan;Kelurahan
Mendalan;Winongan;Kelurahan
Menyarik;Winongan;Kelurahan
Minggir;Winongan;Kelurahan
Penataan;Winongan;Kelurahan
Prodo;Winongan;Kelurahan
Sidepan;Winongan;Kelurahan
Sruwi;Winongan;Kelurahan
Sumber Rejo;Winongan;Kelurahan
Umbulan;Winongan;Kelurahan
Winongan Kidul;Winongan;Kelurahan
Winongan Lor;Winongan;Kelurahan
Coban Blimbing;Wonorejo;Kelurahan
Jati Gunting;Wonorejo;Kelurahan
Karang Asem;Wonorejo;Kelurahan
Karang Menggah;Wonorejo;Kelurahan
Karangjati Anyar;Wonorejo;Kelurahan
Karangsono;Wonorejo;Kelurahan
Kendang Dukuh;Wonorejo;Kelurahan
Kluwut;Wonorejo;Kelurahan
Lebaksari;Wonorejo;Kelurahan
Pakijangan;Wonorejo;Kelurahan
Rebono;Wonorejo;Kelurahan
Sambisirah;Wonorejo;Kelurahan
Tamansari;Wonorejo;Kelurahan
Wonorejo;Wonorejo;Kelurahan
Wonosari;Wonorejo;Kelurahan
Babadan;Babadan;Kelurahan
Bareng;Babadan;Kelurahan
Cekok;Babadan;Kelurahan
Gupolo;Babadan;Kelurahan
Japan;Babadan;Kelurahan
Kadipaten;Babadan;Kelurahan
Kertosari;Babadan;Kelurahan
Lembah;Babadan;Kelurahan
Ngunut;Babadan;Kelurahan
Patihan Wetan;Babadan;Kelurahan
Polorejo;Babadan;Kelurahan
Pondok;Babadan;Kelurahan
Purwosari;Babadan;Kelurahan
Sukosari;Babadan;Kelurahan
Trisono;Babadan;Kelurahan
Badegan;Badegan;Kelurahan
Bandaralim;Badegan;Kelurahan
Biting;Badegan;Kelurahan
Dayakan;Badegan;Kelurahan
Kapuran;Badegan;Kelurahan
Karangan;Badegan;Kelurahan
Karangjoho;Badegan;Kelurahan
Tanjung Gunung;Badegan;Kelurahan
Tanjungrejo;Badegan;Kelurahan
Watubonang;Badegan;Kelurahan
Bajang;Balong;Kelurahan
Balong;Balong;Kelurahan
Bulak;Balong;Kelurahan
Bulukidul;Balong;Kelurahan
Dadapan;Balong;Kelurahan
Jalen;Balong;Kelurahan
Karangan;Balong;Kelurahan
Karangmojo;Balong;Kelurahan
Karangpatihan;Balong;Kelurahan
Muneng;Balong;Kelurahan
Ngampel;Balong;Kelurahan
Ngendut;Balong;Kelurahan
Ngraket;Balong;Kelurahan
Ngumpul;Balong;Kelurahan
Pandak;Balong;Kelurahan
Purworejo;Balong;Kelurahan
Sedarat;Balong;Kelurahan
Singkil;Balong;Kelurahan
Sumberejo;Balong;Kelurahan
Tatung;Balong;Kelurahan
Bancar;Bungkal;Kelurahan
Bedi Kulon;Bungkal;Kelurahan
Bedi Wetan;Bungkal;Kelurahan
Bekare;Bungkal;Kelurahan
Belang (Blang);Bungkal;Kelurahan
Bungkal;Bungkal;Kelurahan
Bungu;Bungkal;Kelurahan
Kalisat;Bungkal;Kelurahan
Ketonggo;Bungkal;Kelurahan
Koripan;Bungkal;Kelurahan
Kunti;Bungkal;Kelurahan
Kupuk;Bungkal;Kelurahan
Kwajon;Bungkal;Kelurahan
Munggu;Bungkal;Kelurahan
Nambak;Bungkal;Kelurahan
Padas;Bungkal;Kelurahan
Pager;Bungkal;Kelurahan
Pelem;Bungkal;Kelurahan
Sambilawang;Bungkal;Kelurahan
Blembem;Jambon;Kelurahan
Bringinan;Jambon;Kelurahan
Bulu Lor;Jambon;Kelurahan
Jambon;Jambon;Kelurahan
Jonggol;Jambon;Kelurahan
Karanglo Kidul;Jambon;Kelurahan
Krebet;Jambon;Kelurahan
Menang;Jambon;Kelurahan
Poko;Jambon;Kelurahan
Pulosari;Jambon;Kelurahan
Sendang;Jambon;Kelurahan
Sidoharjo;Jambon;Kelurahan
Srandil;Jambon;Kelurahan
Jenangan;Jenangan;Kelurahan
Jimbe;Jenangan;Kelurahan
Kemiri;Jenangan;Kelurahan
Mrican;Jenangan;Kelurahan
Nglayang;Jenangan;Kelurahan
Ngrupit;Jenangan;Kelurahan
Panjeng;Jenangan;Kelurahan
Paringan;Jenangan;Kelurahan
Pintu;Jenangan;Kelurahan
Plalangan;Jenangan;Kelurahan
Sedah;Jenangan;Kelurahan
Semanding;Jenangan;Kelurahan
Setono;Jenangan;Kelurahan
Singosaren;Jenangan;Kelurahan
Sraten;Jenangan;Kelurahan
Tanjung Sari;Jenangan;Kelurahan
Wates;Jenangan;Kelurahan
Coper;Jetis;Kelurahan
Jetis;Jetis;Kelurahan
Josari;Jetis;Kelurahan
Karanggebang;Jetis;Kelurahan
Kradenan (Kradinan);Jetis;Kelurahan
Kutu Kulon;Jetis;Kelurahan
Kutu Wetan;Jetis;Kelurahan
Mojomati;Jetis;Kelurahan
Mojorejo;Jetis;Kelurahan
Ngasinan;Jetis;Kelurahan
Tegalsari;Jetis;Kelurahan
Turi;Jetis;Kelurahan
Winong;Jetis;Kelurahan
Wonoketro;Jetis;Kelurahan
Bringin;Kauman;Kelurahan
Carat;Kauman;Kelurahan
Ciluk;Kauman;Kelurahan
Gabel;Kauman;Kelurahan
Kauman;Kauman;Kelurahan
Maron;Kauman;Kelurahan
Nglarangan (Nlarangan);Kauman;Kelurahan
Ngrandu;Kauman;Kelurahan
Nongkodono;Kauman;Kelurahan
Pengkol;Kauman;Kelurahan
Plosojenar;Kauman;Kelurahan
Semanding;Kauman;Kelurahan
Somoroto;Kauman;Kelurahan
Sukosari;Kauman;Kelurahan
Tegalombo;Kauman;Kelurahan
Tosanan;Kauman;Kelurahan
Bajang;Mlarak;Kelurahan
Candi;Mlarak;Kelurahan
Gandu;Mlarak;Kelurahan
Gontor;Mlarak;Kelurahan
Jabung;Mlarak;Kelurahan
Joresan;Mlarak;Kelurahan
Kaponan;Mlarak;Kelurahan
Mlarak;Mlarak;Kelurahan
Nglumpang;Mlarak;Kelurahan
Ngrukem (Ngerukem);Mlarak;Kelurahan
Serangan;Mlarak;Kelurahan
Siwalan;Mlarak;Kelurahan
Suren;Mlarak;Kelurahan
Totokan;Mlarak;Kelurahan
Tugu (Tugurejo);Mlarak;Kelurahan
Gondowido;Ngebel;Kelurahan
Ngebel;Ngebel;Kelurahan
Ngrogung;Ngebel;Kelurahan
Pupus;Ngebel;Kelurahan
Sahang;Ngebel;Kelurahan
Sempu;Ngebel;Kelurahan
Talun;Ngebel;Kelurahan
Wagir Lor;Ngebel;Kelurahan
Baosan Kidul;Ngrayun;Kelurahan
Baosan Lor;Ngrayun;Kelurahan
Binade;Ngrayun;Kelurahan
Cepoko;Ngrayun;Kelurahan
Gedangan;Ngrayun;Kelurahan
Mrayan (Merayan);Ngrayun;Kelurahan
Ngrayun (Ngerayun);Ngrayun;Kelurahan
Selur;Ngrayun;Kelurahan
Sendang;Ngrayun;Kelurahan
Temon;Ngrayun;Kelurahan
Wonodadi;Ngrayun;Kelurahan
Bangunsari;Ponorogo;Kelurahan
Banyudono;Ponorogo;Kelurahan
Beduri;Ponorogo;Kelurahan
Brotonegaran;Ponorogo;Kelurahan
Cokromenggalan;Ponorogo;Kelurahan
Jingglong;Ponorogo;Kelurahan
Kauman;Ponorogo;Kelurahan
Keniten;Ponorogo;Kelurahan
Kepatihan;Ponorogo;Kelurahan
Mangkujayan;Ponorogo;Kelurahan
Nologaten;Ponorogo;Kelurahan
Paju;Ponorogo;Kelurahan
Pakunden;Ponorogo;Kelurahan
Pinggir Sari;Ponorogo;Kelurahan
Purbosuman;Ponorogo;Kelurahan
Surodikraman;Ponorogo;Kelurahan
Taman Arum;Ponorogo;Kelurahan
Tambak Bayan;Ponorogo;Kelurahan
Tonatan;Ponorogo;Kelurahan
Banjarjo;Pudak;Kelurahan
Bareng;Pudak;Kelurahan
Krisik;Pudak;Kelurahan
Pudakkulon;Pudak;Kelurahan
Pudakwetan;Pudak;Kelurahan
Tambang;Pudak;Kelurahan
Banaran;Pulung;Kelurahan
Bedrug;Pulung;Kelurahan
Bekiring;Pulung;Kelurahan
Karangpatihan;Pulung;Kelurahan
Kesugihan;Pulung;Kelurahan
Munggung;Pulung;Kelurahan
Patik;Pulung;Kelurahan
Plunturan;Pulung;Kelurahan
Pomahan;Pulung;Kelurahan
Pulung;Pulung;Kelurahan
Pulung Merdiko;Pulung;Kelurahan
Serag;Pulung;Kelurahan
Sidoharjo;Pulung;Kelurahan
Singgahan;Pulung;Kelurahan
Tegalrejo;Pulung;Kelurahan
Wagirkidul;Pulung;Kelurahan
Wayang;Pulung;Kelurahan
Wotan;Pulung;Kelurahan
Bancangan;Sambit;Kelurahan
Bangsalan;Sambit;Kelurahan
Bedingin;Sambit;Kelurahan
Besuki;Sambit;Kelurahan
Bulu;Sambit;Kelurahan
Campurejo;Sambit;Kelurahan
Campursari;Sambit;Kelurahan
Gajah;Sambit;Kelurahan
Jrakah;Sambit;Kelurahan
Kemuning;Sambit;Kelurahan
Maguwan;Sambit;Kelurahan
Ngadisanan;Sambit;Kelurahan
Nglewan (Ngelewan);Sambit;Kelurahan
Sambit;Sambit;Kelurahan
Wilangan;Sambit;Kelurahan
Wringinanom;Sambit;Kelurahan
Carang Rejo;Sampung;Kelurahan
Gelangkulon;Sampung;Kelurahan
Glinggang;Sampung;Kelurahan
Jenangan;Sampung;Kelurahan
Karang Waluh;Sampung;Kelurahan
Kunti;Sampung;Kelurahan
Nglurup;Sampung;Kelurahan
Pagerukir;Sampung;Kelurahan
Pohijo;Sampung;Kelurahan
Ringinputih;Sampung;Kelurahan
Sampung;Sampung;Kelurahan
Tulung;Sampung;Kelurahan
Bondrang;Sawoo;Kelurahan
Grogol;Sawoo;Kelurahan
Ketro;Sawoo;Kelurahan
Kori;Sawoo;Kelurahan
Ngindeng;Sawoo;Kelurahan
Pangkal;Sawoo;Kelurahan
Prayungan;Sawoo;Kelurahan
Sawoo;Sawoo;Kelurahan
Sriti (Serinti);Sawoo;Kelurahan
Temon;Sawoo;Kelurahan
Tempuran;Sawoo;Kelurahan
Tugurejo;Sawoo;Kelurahan
Tumpakpelem;Sawoo;Kelurahan
Tumpuk;Sawoo;Kelurahan
Beton;Siman;Kelurahan
Brahu;Siman;Kelurahan
Demangan;Siman;Kelurahan
Jarak;Siman;Kelurahan
Kepuh Rubuh;Siman;Kelurahan
Madusari;Siman;Kelurahan
Mangunsuman (Ngamunsuman);Siman;Kelurahan
Manuk;Siman;Kelurahan
Ngabar;Siman;Kelurahan
Patihan Kidul;Siman;Kelurahan
Pijeran;Siman;Kelurahan
Ronosentanan;Siman;Kelurahan
Ronowijayan;Siman;Kelurahan
Sawuh;Siman;Kelurahan
Sekaran (Sakaran);Siman;Kelurahan
Siman;Siman;Kelurahan
Tajug;Siman;Kelurahan
Tranjang;Siman;Kelurahan
Broto;Slahung;Kelurahan
Caluk;Slahung;Kelurahan
Crabak;Slahung;Kelurahan
Duri;Slahung;Kelurahan
Galak;Slahung;Kelurahan
Gombang;Slahung;Kelurahan
Gundik;Slahung;Kelurahan
Janti;Slahung;Kelurahan
Jebeng (Jabeng);Slahung;Kelurahan
Kambeng;Slahung;Kelurahan
Menggare;Slahung;Kelurahan
Mojopitu;Slahung;Kelurahan
Nailan;Slahung;Kelurahan
Ngilo-Ilo;Slahung;Kelurahan
Ngloning;Slahung;Kelurahan
Plancungan;Slahung;Kelurahan
Senepo;Slahung;Kelurahan
Simo;Slahung;Kelurahan
Slahung;Slahung;Kelurahan
Truneng;Slahung;Kelurahan
Tugurejo;Slahung;Kelurahan
Wates;Slahung;Kelurahan
Bedoho;Sooko;Kelurahan
Jurug;Sooko;Kelurahan
Klepu;Sooko;Kelurahan
Ngadirojo (Ngadirejo);Sooko;Kelurahan
Sooko;Sooko;Kelurahan
Suru (Seru);Sooko;Kelurahan
Bangunrejo;Sukorejo;Kelurahan
Gandukepuh;Sukorejo;Kelurahan
Gegeran;Sukorejo;Kelurahan
Gelanglor;Sukorejo;Kelurahan
Golan;Sukorejo;Kelurahan
Kalimalang;Sukorejo;Kelurahan
Karanglo Lor;Sukorejo;Kelurahan
Kedung Banteng;Sukorejo;Kelurahan
Kranggan;Sukorejo;Kelurahan
Lengkong;Sukorejo;Kelurahan
Morosari;Sukorejo;Kelurahan
Nambangrejo;Sukorejo;Kelurahan
Nampan;Sukorejo;Kelurahan
Prajegan;Sukorejo;Kelurahan
Serangan;Sukorejo;Kelurahan
Sidorejo;Sukorejo;Kelurahan
Sragi;Sukorejo;Kelurahan
Sukorejo;Sukorejo;Kelurahan
Kademangan;Kademangan;Kelurahan
Ketapang;Kademangan;Kelurahan
Pilang;Kademangan;Kelurahan
Pohsangit Kidul;Kademangan;Kelurahan
Triwung Kidul;Kademangan;Kelurahan
Triwung Lor;Kademangan;Kelurahan
Curahgrinting;Kanigaran;Kelurahan
Kanigaran;Kanigaran;Kelurahan
Kebonsari Kulon;Kanigaran;Kelurahan
Kebonsari Wetan;Kanigaran;Kelurahan
Sukoharjo;Kanigaran;Kelurahan
Tisnonegaran;Kanigaran;Kelurahan
Jrebeng Kulon;Kedopok (Kedopak);Kelurahan
Jrebeng Lor;Kedopok (Kedopak);Kelurahan
Jrebeng Wetan;Kedopok (Kedopak);Kelurahan
Kareng Lor;Kedopok (Kedopak);Kelurahan
Kedopok;Kedopok (Kedopak);Kelurahan
Sumber Wetan;Kedopok (Kedopak);Kelurahan
Jati;Mayangan;Kelurahan
Mangunharjo;Mayangan;Kelurahan
Mayangan;Mayangan;Kelurahan
Sukabumi;Mayangan;Kelurahan
Wiroborang;Mayangan;Kelurahan
Jrebeng Kidul;Wonoasih;Kelurahan
Kedungasem;Wonoasih;Kelurahan
Kedunggaleng;Wonoasih;Kelurahan
Pakistaji;Wonoasih;Kelurahan
Sumber Taman;Wonoasih;Kelurahan
Wonoasih;Wonoasih;Kelurahan
Bantaran;Bantaran;Kelurahan
Besuk;Bantaran;Kelurahan
Gunung Tugel;Bantaran;Kelurahan
Karang Anyar;Bantaran;Kelurahan
Kedung Rejo;Bantaran;Kelurahan
Kramat Agung (Kramatung);Bantaran;Kelurahan
Kropak;Bantaran;Kelurahan
Legundi;Bantaran;Kelurahan
Patokan;Bantaran;Kelurahan
Tempuran;Bantaran;Kelurahan
Alassapi;Banyu Anyar;Kelurahan
Banyuanyar Kidul;Banyu Anyar;Kelurahan
Banyuanyar Tengah;Banyu Anyar;Kelurahan
Blado Wetan;Banyu Anyar;Kelurahan
Gading Kulon;Banyu Anyar;Kelurahan
Gunung Geni;Banyu Anyar;Kelurahan
Klenang Kidul;Banyu Anyar;Kelurahan
Klenang Lor;Banyu Anyar;Kelurahan
Liprak Kidul;Banyu Anyar;Kelurahan
Liprak Kulon;Banyu Anyar;Kelurahan
Liprak Wetan;Banyu Anyar;Kelurahan
Pendil;Banyu Anyar;Kelurahan
Sentulan;Banyu Anyar;Kelurahan
Tarokan;Banyu Anyar;Kelurahan
Alas Kandang;Besuk;Kelurahan
Alas Nyiur;Besuk;Kelurahan
Alas Sumur Lor;Besuk;Kelurahan
Alas Tengah;Besuk;Kelurahan
Bago;Besuk;Kelurahan
Besuk Agung;Besuk;Kelurahan
Besuk Kidul;Besuk;Kelurahan
Jambangan;Besuk;Kelurahan
Kecik;Besuk;Kelurahan
Klampokan;Besuk;Kelurahan
Krampilan;Besuk;Kelurahan
Matekan;Besuk;Kelurahan
Randu Jalak;Besuk;Kelurahan
Sindet Anyar;Besuk;Kelurahan
Sindet Lami;Besuk;Kelurahan
Sumberan;Besuk;Kelurahan
Sumur Dalam;Besuk;Kelurahan
Dringu;Dringu;Kelurahan
Kalirejo;Dringu;Kelurahan
Kalisalam;Dringu;Kelurahan
Kedungdalem;Dringu;Kelurahan
Mranggon Lawang;Dringu;Kelurahan
Ngepoh;Dringu;Kelurahan
Pabean;Dringu;Kelurahan
Randuputih;Dringu;Kelurahan
Sekarkare;Dringu;Kelurahan
Sumber Agung;Dringu;Kelurahan
Sumber Suko;Dringu;Kelurahan
Taman Sari;Dringu;Kelurahan
Tegalrejo;Dringu;Kelurahan
Watuwungkuk;Dringu;Kelurahan
Batektaman (Betektaman);Gading;Kelurahan
Batur;Gading;Kelurahan
Bulupandak;Gading;Kelurahan
Condong;Gading;Kelurahan
Dandang;Gading;Kelurahan
Duren;Gading;Kelurahan
Gading Wetan;Gading;Kelurahan
Jurangjero;Gading;Kelurahan
Kaliacar;Gading;Kelurahan
Keben;Gading;Kelurahan
Kertosono;Gading;Kelurahan
Mojolegi;Gading;Kelurahan
Nogosaren;Gading;Kelurahan
Prasi;Gading;Kelurahan
Ranuwurung;Gading;Kelurahan
Renteng;Gading;Kelurahan
Sentul;Gading;Kelurahan
Sumbersecang;Gading;Kelurahan
Wangkal;Gading;Kelurahan
Banyuanyar Lor;Gending;Kelurahan
Brumbungan Lor;Gending;Kelurahan
Bulang;Gending;Kelurahan
Curahsawo;Gending;Kelurahan
Gending;Gending;Kelurahan
Jatiadi;Gending;Kelurahan
Klaseman;Gending;Kelurahan
Pajurangan;Gending;Kelurahan
Pesisir;Gending;Kelurahan
Pikatan;Gending;Kelurahan
Randupitu;Gending;Kelurahan
Sebaung;Gending;Kelurahan
Sumberkerang;Gending;Kelurahan
Curahtemu;Kota Anyar;Kelurahan
Kedungrejoso;Kota Anyar;Kelurahan
Kota Anyar;Kota Anyar;Kelurahan
Pasembon;Kota Anyar;Kelurahan
Sambirampak Kidul;Kota Anyar;Kelurahan
Sambirampak Lor;Kota Anyar;Kelurahan
Sidomulyo;Kota Anyar;Kelurahan
Sidorejo;Kota Anyar;Kelurahan
Sukorejo;Kota Anyar;Kelurahan
Sumbercentang (Sumbercenteng);Kota Anyar;Kelurahan
Talkadang;Kota Anyar;Kelurahan
Tambakukir;Kota Anyar;Kelurahan
Triwungan;Kota Anyar;Kelurahan
Alassumur Kulon;Kraksaan;Kelurahan
Asembagus;Kraksaan;Kelurahan
Asembakor;Kraksaan;Kelurahan
Bulu;Kraksaan;Kelurahan
Kalibuntu;Kraksaan;Kelurahan
Kandangjati Kulon;Kraksaan;Kelurahan
Kandangjati Wetan;Kraksaan;Kelurahan
Kebonagung;Kraksaan;Kelurahan
Kraksaan Wetan;Kraksaan;Kelurahan
Kregenan (Keregenan);Kraksaan;Kelurahan
Patokan;Kraksaan;Kelurahan
Rangang (Rangkang);Kraksaan;Kelurahan
Rondokuning;Kraksaan;Kelurahan
Semampir;Kraksaan;Kelurahan
Sidomukti;Kraksaan;Kelurahan
Sidopekso;Kraksaan;Kelurahan
Sumberlele;Kraksaan;Kelurahan
Taman Sari;Kraksaan;Kelurahan
Dawuan;Krejengan;Kelurahan
Gebangan;Krejengan;Kelurahan
Jatiurip;Krejengan;Kelurahan
Kamalkuning;Krejengan;Kelurahan
Karangren;Krejengan;Kelurahan
Kedungcaluk;Krejengan;Kelurahan
Krejengan;Krejengan;Kelurahan
Opo Opo;Krejengan;Kelurahan
Patemon;Krejengan;Kelurahan
Rawan;Krejengan;Kelurahan
Seboro;Krejengan;Kelurahan
Sentong;Krejengan;Kelurahan
Sokaan;Krejengan;Kelurahan
Sumberkatimoho;Krejengan;Kelurahan
Tanjungsari;Krejengan;Kelurahan
Temenggungan;Krejengan;Kelurahan
Widoro;Krejengan;Kelurahan
Bermi (Bremi);Krucil;Kelurahan
Betek;Krucil;Kelurahan
Guyangan;Krucil;Kelurahan
Kalianan;Krucil;Kelurahan
Kertosuko;Krucil;Kelurahan
Krobongan (Krobungan);Krucil;Kelurahan
Krucil;Krucil;Kelurahan
Pandanlaras;Krucil;Kelurahan
Plaosan;Krucil;Kelurahan
Roto;Krucil;Kelurahan
Seneng;Krucil;Kelurahan
Sumber Duren;Krucil;Kelurahan
Tambelang;Krucil;Kelurahan
Watupanjang;Krucil;Kelurahan
Jatisari;Kuripan;Kelurahan
Karangrejo;Kuripan;Kelurahan
Kedawung;Kuripan;Kelurahan
Menyono;Kuripan;Kelurahan
Resongo;Kuripan;Kelurahan
Wonoasri;Kuripan;Kelurahan
Wringin Anom;Kuripan;Kelurahan
Clarak;Leces;Kelurahan
Jorongan;Leces;Kelurahan
Keprangan (Kerpangan);Leces;Kelurahan
Leces;Leces;Kelurahan
Malasan Kulon;Leces;Kelurahan
Pondok Wuluh;Leces;Kelurahan
Sumber Kedawung;Leces;Kelurahan
Tigasan Kulon;Leces;Kelurahan
Tigasan Wetan;Leces;Kelurahan
Warujinggo;Leces;Kelurahan
Boto;Lumbang;Kelurahan
Branggah;Lumbang;Kelurahan
Lambangkuning;Lumbang;Kelurahan
Lumbang;Lumbang;Kelurahan
Negororejo;Lumbang;Kelurahan
Palangbesi;Lumbang;Kelurahan
Purut;Lumbang;Kelurahan
Sapih;Lumbang;Kelurahan
Tandongsentul (Tandon Sentul);Lumbang;Kelurahan
Wonogoro;Lumbang;Kelurahan
Brabe;Maron;Kelurahan
Brani Kulon;Maron;Kelurahan
Brani Wetan;Maron;Kelurahan
Brumbungan Kidul;Maron;Kelurahan
Ganting Kulon;Maron;Kelurahan
Ganting Wetan;Maron;Kelurahan
Gerongan;Maron;Kelurahan
Kedungsari;Maron;Kelurahan
Maron Kidul;Maron;Kelurahan
Maron Kulon;Maron;Kelurahan
Maron Wetan;Maron;Kelurahan
Pegalangan Kidul;Maron;Kelurahan
Puspan;Maron;Kelurahan
Satreyan;Maron;Kelurahan
Suko;Maron;Kelurahan
Sumberdawe;Maron;Kelurahan
Sumberpoh;Maron;Kelurahan
Wonorejo;Maron;Kelurahan
Alas Tengah;Paiton;Kelurahan
Bhinar;Paiton;Kelurahan
Jabung Candi;Paiton;Kelurahan
Jabung Sisir;Paiton;Kelurahan
